factor_name,horizon,period,universe,n_days,ic_mean,ic_std,icir,rank_ic_mean,pos_ic_ratio,t_stat,p_value,ci_low,ci_high,partial_ic_mean,partial_ic_std,partial_icir,partial_t_stat,partial_p_value,partial_ci_low,partial_ci_high
revenue_revision,5,post_event_extended,theme_core,73,0.005065495662106753,0.11252761432912388,0.04501557855204369,-0.004113320736271375,0.5068493150684932,0.3846132717462967,0.701657668872071,-0.02074841203964907,0.03087940336386258,-2.6331565217642444e-05,0.11243592875677495,-0.00023419173487332275,-0.0020009350598800793,0.9984090195499795,-0.025819206537218125,0.025766543406782843
revenue_revision,5,pre_event,theme_core,60,0.049300549920317585,0.11070262533140092,0.4453421928588484,0.05092838862911593,0.6333333333333333,3.449605792611623,0.0010427950564442234,0.021288920866707188,0.07731217897392798,0.0467744793905325,0.11321706068446051,0.4131398493102947,3.2001675120668263,0.0022120059303050166,0.018126610408751128,0.07542234837231387
revenue_revision,10,post_event,theme_core,47,0.0023985393202074325,0.09779145236318022,0.024527085570829648,0.019991857172454903,0.48936170212765956,0.16814922702808832,0.8672030223792087,-0.025559585440135774,0.030356664080550638,0.007849924552625032,0.09631452184425333,0.08150302158296395,0.5587565648618323,0.5790379418988518,-0.01968595259084912,0.03538580169609919
revenue_revision,10,post_event_extended,theme_core,73,0.001703427911888421,0.10686548025412558,0.015939926605276822,-0.013303710326215088,0.547945205479452,0.1361907926155717,0.8920505310426483,-0.022811582561143844,0.026218438384920682,-0.007922946750227856,0.10849792209166002,-0.07302394919171336,-0.623916895391876,0.5346539831990054,-0.03281244043943626,0.01696654693898055
revenue_revision,10,pre_event,theme_core,60,0.07226448193862359,0.11463110882842659,0.6304089934852241,0.0719384232670585,0.65,4.883127066135306,8.322308898911501e-06,0.043258809409237556,0.10127015446800962,0.06429278235835055,0.12308600924600133,0.5223402948246876,4.046030525818175,0.00015353877289236983,0.033147724846238735,0.09543783987046237
revenue_revision,20,post_event,theme_core,47,0.012252854528435282,0.09736096258981419,0.12584976773552528,0.030961732466840964,0.5531914893617021,0.8627825391354568,0.39273308742295976,-0.01558219519312927,0.040087904249999834,0.008364248706419315,0.08863948041939533,0.09436256470417127,0.646917150819793,0.5209007646398276,-0.01697736952677635,0.033705866939614984
revenue_revision,20,post_event_extended,theme_core,73,-0.010213354786452107,0.09968211138049007,-0.10245925417317234,-0.02689388755026266,0.4657534246575342,-0.8754122513980253,0.3842607124515349,-0.033080495781425946,0.012653786208521733,-0.01801924605000752,0.0958994755618393,-0.18789723243468717,-1.6053946576567657,0.11278451038100834,-0.04001864793512684,0.003980155835111802
revenue_revision,20,pre_event,theme_core,60,0.10462771473587397,0.11702371155038839,0.8940727767878315,0.08294175490053131,0.7666666666666667,6.925457949593385,3.616923205385092e-09,0.0750166301873997,0.13423879928434823,0.09849971397014565,0.13289323145913068,0.7411943624866836,5.741266844427498,3.4609068499946716e-07,0.0648730868488388,0.1321263410914525
revenue_revision,40,post_event,theme_core,47,0.03492378173231034,0.070576298364943,0.49483725473561885,0.0505736017057918,0.723404255319149,3.3924333018780684,0.0014332395008385124,0.014746343856837988,0.05510121960778269,0.014749138777428259,0.06757748308693713,0.21825522502005254,1.4962824374702883,0.14141021366788675,-0.004570951654585129,0.03406922920944165
revenue_revision,40,post_event_extended,theme_core,63,-0.026578150952282116,0.10118146910510145,-0.26267804952183754,-0.03562105050771443,0.3968253968253968,-2.0849423817308734,0.04119900319886627,-0.05156357804270671,-0.0015927238618575201,-0.026534697052774385,0.09979632763167869,-0.26588851195714125,-2.1104246373228586,0.038863123227898644,-0.05117808175539595,-0.0018913123501528226
revenue_revision,40,pre_event,theme_core,60,0.1087086986888404,0.1430407378025902,0.7599841860356504,0.06974973930746838,0.7666666666666667,5.886812191794147,1.9915575522055917e-07,0.07251439819338171,0.14490299918429908,0.11301877087442187,0.14273756224297682,0.7917941787602778,6.133211335925069,7.764516318786718e-08,0.07690118437999602,0.14913635736884773
revenue_revision,60,post_event,theme_core,47,0.06189104540058435,0.065667742881364,0.9424877829651818,0.051677751947075995,0.8085106382978723,6.461370705107029,5.872851382981992e-08,0.04311694087671522,0.08066514992445348,0.029086949077257136,0.06315867947679688,0.4605376381870531,3.157286977894902,0.002810122193294795,0.011030174197250737,0.04714372395726353
revenue_revision,60,post_event_extended,theme_core,43,-0.03403741862363784,0.0675007185638929,-0.5042526857165183,-0.027614512804723212,0.3023255813953488,-3.3066059873002462,0.001940737541554105,-0.054213194255375505,-0.013861642991900177,-0.03264000557876196,0.07395334765043553,-0.441359405838469,-2.894187170908218,0.00600512004447773,-0.05474445396324491,-0.01053555719427901
revenue_revision,60,pre_event,theme_core,60,0.08957854264577571,0.10668649437274685,0.8396427605241344,0.07959144701887325,0.7333333333333333,6.5038448565471905,1.860072473824914e-08,0.06258313493567691,0.1165739503558745,0.08850456170849319,0.11735409319779777,0.7541668066006072,5.841750964453164,2.363945279526547e-07,0.05880987906895606,0.11819924434803032
theme_heat,1,post_event,theme_core,47,-0.0028074450565599594,0.12405250692006695,-0.02263110296004685,0.0005275436407836599,0.48936170212765956,-0.15515102512019488,0.8773810649985561,-0.03827348407624857,0.03265859396312866,,,,,,,
theme_heat,1,post_event_extended,theme_core,102,-0.0032909967018942632,0.09891302062602671,-0.033271622695023755,-0.003149240017438333,0.5,-0.3360269177157122,0.7375476461992236,-0.02248693963278151,0.015904946228992984,,,,,,,
theme_heat,1,pre_event,theme_core,150,-0.0018389538621303584,0.11751083881990627,-0.015649227599750914,0.004909019235210598,0.47333333333333333,-0.19166311244034637,0.8482670454433563,-0.020644604693337263,0.016966696969076548,,,,,,,
theme_heat,2,post_event,theme_core,47,-0.005660937865976113,0.10647576214493966,-0.05316644607126819,0.0032124993924741232,0.3404255319148936,-0.3644907905954638,0.7171618332151946,-0.03610186670038291,0.024779990968430678,,,,,,,
theme_heat,2,post_event_extended,theme_core,101,-0.003798612129652401,0.09384189487577327,-0.040478851526612465,-0.0017008108537162182,0.5148514851485149,-0.4068074231282747,0.6850188227554346,-0.02210034250828184,0.014503118248977038,,,,,,,
theme_heat,2,pre_event,theme_core,150,-0.0010248090629115677,0.11648291630103262,-0.008797934456440826,0.004035437541843538,0.4666666666666667,-0.10775225104365248,0.9143371783168521,-0.01966595803058316,0.017616339904760026,,,,,,,
theme_heat,3,post_event,theme_core,47,-0.0075460722350546286,0.0965180073436615,-0.07818305042484067,0.001906159023700942,0.5106382978723404,-0.5359959893184457,0.5945438083083556,-0.03514012494338537,0.020047980473276113,,,,,,,
theme_heat,3,post_event_extended,theme_core,100,-0.004366065445643961,0.09330688085797748,-0.04679253454297282,-6.696606723627336e-05,0.49,-0.46792534542972825,0.640866461940568,-0.022654214093807547,0.013922083202519624,,,,,,,
theme_heat,3,pre_event,theme_core,150,-0.0015584576764281473,0.11178534293281599,-0.013941520735547545,0.0032566535181914893,0.4666666666666667,-0.1707480602026135,0.8646535168827922,-0.019447838335713757,0.01633092298285746,,,,,,,
theme_heat,5,post_event,theme_core,47,-0.014663658092496491,0.09216750293213645,-0.1590979209157206,-0.011374405366685667,0.5319148936170213,-1.0907203934401013,0.2810764483800352,-0.04101392167438987,0.011686605489396889,,,,,,,
theme_heat,5,post_event_extended,theme_core,98,-0.004083663632136343,0.08711158761384584,-0.04687853526718724,-0.005250609742691571,0.46938775510204084,-0.46407382251329143,0.6436346770369354,-0.02133087804220575,0.013163550777933063,,,,,,,
theme_heat,5,pre_event,theme_core,150,-0.004099990138932194,0.11031583391200439,-0.03716592617341435,0.0017492562034489886,0.49333333333333335,-0.4551877747140765,0.6496367279375508,-0.02175420037635532,0.013554220098490933,,,,,,,
theme_heat,10,post_event,theme_core,47,-0.01263216253113692,0.09629966508937357,-0.13117556036579453,-0.012617126850433315,0.48936170212765956,-0.8992943338819441,0.37317954975182865,-0.040163792196979596,0.014899467134705755,,,,,,,
theme_heat,10,post_event_extended,theme_core,93,-0.005086763715776408,0.07195104882243177,-0.0706975617315885,-0.013319073348957827,0.44086021505376344,-0.6817825949931798,0.4970892250988115,-0.019710277070530635,0.009536749638977821,,,,,,,
theme_heat,10,pre_event,theme_core,150,-0.0018829613364849192,0.09662429075333877,-0.019487453121821287,0.0037781076523755435,0.4866666666666667,-0.2386715826743463,0.8116881995573504,-0.01734606833127977,0.013580145658309931,,,,,,,
theme_heat,20,post_event,theme_core,47,0.005299777642678586,0.09731220049828367,0.054461594903221416,0.00802017085579885,0.574468085106383,0.3733698836434479,0.7105883801926876,-0.022521331222035586,0.033120886507392755,,,,,,,
theme_heat,20,post_event_extended,theme_core,83,-0.0050412621303971795,0.06549057416706043,-0.07697691147946548,-0.026351993648368644,0.4457831325301205,-0.7012930391613406,0.48510566449472226,-0.019130769973501924,0.009048245712707566,,,,,,,
theme_heat,20,pre_event,theme_core,150,-0.00925676826815912,0.09838426266008041,-0.09408789594878034,-1.6095610917356377e-05,0.4,-1.1523366802329418,0.2510282185724604,-0.025001529427653116,0.006487992891334874,,,,,,,
theme_heat,40,post_event,theme_core,47,0.04038705679983831,0.05302410399743376,0.7616735362806498,0.023541699357110483,0.7446808510638298,5.221770683006168,4.16135499969883e-06,0.02522771026145077,0.05554640333822585,,,,,,,
theme_heat,40,post_event_extended,theme_core,63,-0.0023035471226367913,0.06133075314226201,-0.03755941358315809,-0.026151380059899917,0.5079365079365079,-0.2981186031913731,0.7666094286517913,-0.01744836637254385,0.012841272127270266,,,,,,,
theme_heat,40,pre_event,theme_core,150,-0.03218328050433751,0.06950196494865753,-0.46305569242699735,-0.024464272753099318,0.28,-5.671250844686461,7.140301594432685e-08,-0.04330591138701167,-0.021060649621663353,,,,,,,
theme_heat,60,post_event,theme_core,47,0.0644294511497128,0.043944130990828695,1.4661673742771126,0.0035480555938933915,0.9361702127659575,10.051537104420806,3.455014052633487e-13,0.051866026974727995,0.07699287532469759,,,,,,,
theme_heat,60,post_event_extended,theme_core,43,-0.00219521745669633,0.046479589528157145,-0.047229708329641684,-0.010764884169644686,0.4883720930232558,-0.30970590889233945,0.7583160490181959,-0.016087836523969255,0.011697401610576596,,,,,,,
theme_heat,60,pre_event,theme_core,150,-0.039870519094827674,0.07601884809250353,-0.5244820211733705,-0.03272693228705048,0.24666666666666667,-6.423566655691803,1.687704420660907e-09,-0.052036068487331964,-0.027704969702323383,,,,,,,
valuation,1,post_event,theme_core,47,-0.009927000287431629,0.09947022776560778,-0.09979870872341491,-0.021290061944519253,0.48936170212765956,-0.6841854765737632,0.49729064417045343,-0.038365079184986696,0.018511078610123438,-0.04083302029579596,0.1371915617743198,-0.2976350714846902,-2.04048324706471,0.047066173192354954,-0.08005545443971226,-0.0016105861518796588
valuation,1,post_event_extended,theme_core,102,0.008570220150536701,0.11475399788118798,0.07468341241940858,0.007306288666427659,0.5686274509803921,0.7542654925435487,0.45244481568786377,-0.01369996410302982,0.03084040440410322,-0.002804392646081709,0.1172614242218078,-0.023915730724684135,-0.2415370405584851,0.8096286133965171,-0.025561190417598727,0.01995240512543531
valuation,1,pre_event,theme_core,150,-0.01511464318290973,0.10873233345293964,-0.13900780662866474,-0.012862791061103298,0.44666666666666666,-1.7024909825185088,0.0907486537997646,-0.03251544056903098,0.0022861542032115226,-0.015286912361372943,0.11462078518358562,-0.13336946119229795,-1.6334356359552649,0.10448872379219631,-0.03363005828568015,0.0030562335629342654
valuation,2,post_event,theme_core,47,-0.006352792258606479,0.0990547238805929,-0.06413416755635555,-0.02149155619395318,0.5319148936170213,-0.4396817008506203,0.6622264973357175,-0.03467208051367767,0.021966495996464712,-0.03901801103047367,0.13212613545946642,-0.29530880393034425,-2.0245351602039943,0.04874340072320105,-0.07679226317634535,-0.0012437588846019934
valuation,2,post_event_extended,theme_core,101,0.012961762585331507,0.11168505664750226,0.11605637293305152,0.005815032980091257,0.5841584158415841,1.1663521130155887,0.24624620270702424,-0.00881987126584342,0.03474339643650644,0.0010378958378461306,0.11586556764825942,0.008957759055709613,0.09002436435385092,0.9284479199546032,-0.021559051741616528,0.023634843417308787
valuation,2,pre_event,theme_core,150,-0.021026079378862937,0.11361058495548858,-0.18507148244242147,-0.02203031723706829,0.42,-2.266653489621942,0.02485082130775984,-0.039207559596840594,-0.002844599160885284,-0.008484347705430427,0.11287843005330289,-0.07516358706817583,-0.9205621777714351,0.35876708097908216,-0.026548658736436637,0.009579963325575784
valuation,3,post_event,theme_core,47,-0.0016175383612622228,0.1093791327930477,-0.014788363373868657,-0.015904080757299186,0.5319148936170213,-0.10138391139646495,0.9196863422388546,-0.03288852746007599,0.029653450737551545,-0.027459141083059968,0.1305286090721874,-0.21036875577118877,-1.442215528283394,0.1560160731899516,-0.06477666781005134,0.009858385643931405
valuation,3,post_event_extended,theme_core,100,0.017125873687424173,0.11542147194974048,0.14837684356409458,0.004700890764181907,0.59,1.4837684356409457,0.1410471798126003,-0.005496734814724961,0.0397484821895733,0.004088182931460854,0.11518664489089554,0.035491813615486145,0.3549181361548614,0.7234058957856018,-0.01848839946715467,0.026664765330076383
valuation,3,pre_event,theme_core,150,-0.027622229363887172,0.11473886563518892,-0.24073995512306853,-0.029153617752773874,0.36,-2.948450253760195,0.0037090483540147545,-0.045984272096056045,-0.0092601866317183,-0.01418445786049307,0.11779793955785686,-0.12041346320430608,-1.474757715059737,0.14238753572820317,-0.0330360543788,0.004667138657813857
valuation,5,post_event,theme_core,47,0.0048273177834058136,0.11263612406812341,0.04285763402588503,-0.013004359058762507,0.5319148936170213,0.293817135871863,0.7702193071552963,-0.027374830084517316,0.03702946565132895,-0.021158176640053403,0.13773143406163987,-0.15361908328482474,-1.0531593750309998,0.2977687391703354,-0.060534957778505497,0.018218604498398693
valuation,5,post_event_extended,theme_core,98,0.02603400964667045,0.1124662478497425,0.23148286836644968,0.01198800195183559,0.5714285714285714,2.2915634833060134,0.02409371778236813,0.00376682862410568,0.04830119066923522,0.022089345004409306,0.11360033573979851,0.19444788486369385,1.9249358516429853,0.0571671356468757,-0.0004023739646611055,0.04458106397347972
valuation,5,pre_event,theme_core,150,-0.032181357958178024,0.11549981433178698,-0.27862692372589654,-0.036689639006094704,0.4,-3.4124689586490726,0.0008290822678271859,-0.050665177844117504,-0.01369753807223854,-0.012309927389860587,0.11808047296889282,-0.104250322516099,-1.2768004784251137,0.2036589562398925,-0.031206738670732818,0.006586883891011645
valuation,10,post_event,theme_core,47,-0.0034061363686828275,0.08877632571194413,-0.038367620436723704,-0.036080936848510235,0.48936170212765956,-0.26303515355346596,0.7936980869193804,-0.028786878039249442,0.021974605301883787,-0.01601175543762724,0.13636920272181033,-0.11741474701066346,-0.8049549504985797,0.4249868222777389,-0.05499908092498662,0.022975570049732146
valuation,10,post_event_extended,theme_core,93,0.034701792803631414,0.11235084364791528,0.30886989075382276,0.022081323190619506,0.6344086021505376,2.9786333570159136,0.003701882000922474,0.01186732284951205,0.05753626275775078,0.013071799242082693,0.11107722820217958,0.1176820798795031,1.134884879185204,0.259371732827288,-0.009503817883838136,0.03564741636800352
valuation,10,pre_event,theme_core,150,-0.03643967835982706,0.12295957205182993,-0.29635495432976133,-0.03583278637287076,0.4266666666666667,-3.629592104268638,0.00038953012582298996,-0.05611730811366754,-0.01676204860598658,-0.0007689366834709858,0.12494526863546235,-0.006154188084659845,-0.07537310294266371,0.9400189629642801,-0.02076434407368543,0.019226470706743458
valuation,20,post_event,theme_core,47,-0.01827707048229618,0.08217076671469808,-0.22242789270489938,-0.07538079420654159,0.425531914893617,-1.524888805879853,0.1341333375446927,-0.041769313331197405,0.0052151723666050455,-0.01480329399082453,0.12367342668228096,-0.11969664290821692,-0.8205988406062783,0.41610711774004217,-0.05016095572061627,0.02055436773896721
valuation,20,post_event_extended,theme_core,83,0.06398208089115978,0.10366632115207665,0.6171925479761089,0.0453778545970097,0.7108433734939759,5.622891713879172,2.5243647194805874e-07,0.04167952111802168,0.08628464066429789,0.02830066847907761,0.1172301648595862,0.2414111462947703,2.199360213583592,0.030667968862903017,0.0030800111822851216,0.0535213257758701
valuation,20,pre_event,theme_core,150,-0.046500512205265444,0.11638660803861992,-0.39953490344727155,-0.04966541647132365,0.4266666666666667,-4.893283239389795,2.5467212043661647e-06,-0.06512624864100992,-0.02787477576952097,-0.007585024728724606,0.11714394602502419,-0.06474960922952262,-0.7930175182846733,0.42902855814174923,-0.026331960484264214,0.011161911026815003
valuation,40,post_event,theme_core,47,-0.03492237342974029,0.05686419031524322,-0.6141364756297053,-0.10392265413811332,0.2978723404255319,-4.2103075544248725,0.00011723868363744394,-0.05117958291800081,-0.018665163941479775,-0.00026005536509429066,0.13179765378765151,-0.001973141081200764,-0.013527173730574308,0.9892657059903915,-0.037940396117483635,0.037420285387295055
valuation,40,post_event_extended,theme_core,63,0.0800470899147979,0.1036559406498593,0.7722383243348298,0.04963349928188184,0.8095238095238095,6.1294516771895955,6.717332001748844e-08,0.05445062476655804,0.10564355506303777,0.030506461966017445,0.11901271509998076,0.25632943455150514,2.03455181258727,0.04617862227646219,0.001117844245165249,0.05989507968686964
valuation,40,pre_event,theme_core,150,-0.035837095898964264,0.09183603217946074,-0.39022914044166734,-0.04803516174402251,0.3933333333333333,-4.779311384234802,4.1783500481784586e-06,-0.05053392192994193,-0.021140269867986596,0.0074320059126123895,0.1190507385576267,0.0624272138304704,0.7645740997413469,0.4457343848180484,-0.011620080201275279,0.02648409202650006
valuation,60,post_event,theme_core,47,-0.04811527635113418,0.054433952973900156,-0.8839203056629814,-0.09764241753199467,0.23404255319148937,-6.059852309906316,2.3551417904776883e-07,-0.06367769220309427,-0.032552860499174094,0.009379082153314318,0.13440233761489728,0.0697836237059223,0.4784124208921615,0.6346227577642984,-0.029045925680334213,0.047804089986962846
valuation,60,post_event_extended,theme_core,43,0.08788053186348081,0.080128761259221,1.0967414257058388,0.06663014206434872,0.8604651162790697,7.191814476121366,7.738670371182366e-09,0.06393026965575536,0.11183079407120626,0.02818361381429023,0.1266503053138064,0.22253095833017214,1.459233079004114,0.1519401717584392,-0.009671807551094758,0.06603903517967522
valuation,60,pre_event,theme_core,150,-0.0332114630652908,0.07603801222810687,-0.4367744775555092,-0.06135380528207533,0.34,-5.349373013408505,3.259712928471714e-07,-0.045380079358229616,-0.021042846772351978,0.0037551481132322494,0.12346020011208873,0.030415859603523842,0.3725166805838243,0.7100375309050877,-0.016002598816113718,0.023512895042578218
beta,1,post_event,theme_diffused,47,-0.01514964135261631,0.09009661473646016,-0.1681488410738875,-0.028500962583914376,0.44680851063829785,-1.1527703758603007,0.2549600199742288,-0.04090784755996108,0.010608564854728463,,,,,,,
beta,1,post_event_extended,theme_diffused,102,0.0004610205961611817,0.11433439547840388,0.004032212653350338,-0.0009273048178483771,0.4803921568627451,0.04072335160503779,0.9675968378566546,-0.021727731872929153,0.022649773065251518,,,,,,,
beta,1,pre_event,theme_diffused,150,0.004070193208305603,0.10239632727351271,0.03974940622072934,0.005139084231911236,0.5333333333333333,0.48682881409699186,0.627095014377816,-0.012316632010896797,0.020457018427508,,,,,,,
beta,2,post_event,theme_diffused,47,-0.022636978448788456,0.08254149774322515,-0.27424966916894183,-0.02771044677858575,0.3617021276595745,-1.8801610060965204,0.06642721718360489,-0.046235211587204936,0.000961254689628023,,,,,,,
beta,2,post_event_extended,theme_diffused,101,0.0008204494346073371,0.12073008571373511,0.006795733058226405,-0.0024836027906588146,0.46534653465346537,0.06829627198951485,0.9456861663414764,-0.022725211916824268,0.024366110786038942,,,,,,,
beta,2,pre_event,theme_diffused,150,0.004362056457326637,0.09862315443020649,0.044229536993907165,0.005507110486013441,0.5266666666666666,0.5416989859731236,0.5888349966358528,-0.01142093534761722,0.020145048262270496,,,,,,,
beta,3,post_event,theme_diffused,47,-0.028885256323941927,0.0940705388353118,-0.30705953937939073,-0.030367278131888956,0.3829787234042553,-2.1050941437433455,0.040774130729309466,-0.055779589084875555,-0.001990923563008302,,,,,,,
beta,3,post_event_extended,theme_diffused,100,0.0017174666611610523,0.1236442358715993,0.013890390029540787,-0.004057430848570091,0.53,0.1389039002954079,0.8898082559158673,-0.02251680356967241,0.025951736891994516,,,,,,,
beta,3,pre_event,theme_diffused,150,0.004542715676371712,0.09507050682721044,0.04778259660094214,0.007656821378340366,0.5266666666666666,0.5852149012877707,0.5592884559012612,-0.010671734102839028,0.01975716545558245,,,,,,,
beta,5,post_event,theme_diffused,47,-0.040612325487430136,0.10184487729422331,-0.39876650221791454,-0.03584802146612003,0.2978723404255319,-2.733805405416079,0.008857633203951831,-0.06972930572225709,-0.011495345252603182,,,,,,,
beta,5,post_event_extended,theme_diffused,98,0.004437545259617469,0.12870138237211642,0.034479390802401186,0.0007723623908072384,0.5306122448979592,0.34132855466582535,0.7335945357133817,-0.021044028402936295,0.029919118922171237,,,,,,,
beta,5,pre_event,theme_diffused,150,0.0045636860640962265,0.09391401262797656,0.048594303835940295,0.005849351461165807,0.5266666666666666,0.5951562440191249,0.5526418489803784,-0.01046568609744522,0.019593058225637672,,,,,,,
beta,10,post_event,theme_diffused,47,-0.07587990493190137,0.09076524048753182,-0.8360018055846478,-0.05977795732710897,0.2553191489361702,-5.731339624399969,7.305740128416005e-07,-0.10182926815465701,-0.04993054170914574,,,,,,,
beta,10,post_event_extended,theme_diffused,93,0.019215303139976613,0.13227186489394543,0.14527128014248,0.016709011992801292,0.5053763440860215,1.4009454912964479,0.16459447243761938,-0.0076679656155417796,0.046098571895495,,,,,,,
beta,10,pre_event,theme_diffused,150,0.007050571538165841,0.09357782654353201,0.0753444677931897,0.005831379903109859,0.54,0.9227775051743786,0.35761501479507896,-0.00792499964482873,0.022026142721160415,,,,,,,
beta,20,post_event,theme_diffused,47,-0.12318163450907711,0.09247482941797774,-1.3320558176139738,-0.12330550318700066,0.14893617021276595,-9.132114594016214,6.729949930672774e-12,-0.14961976131444935,-0.09674350770370486,,,,,,,
beta,20,post_event_extended,theme_diffused,83,0.045382962636599564,0.07795060428732101,0.5822015499625998,0.040918102790910474,0.6746987951807228,5.304108550609127,9.413443682326772e-07,0.028612829461719495,0.06215309581147963,,,,,,,
beta,20,pre_event,theme_diffused,150,0.018826054727467553,0.09643155109205187,0.19522712757670496,0.014475699328020007,0.58,2.3910342325608087,0.018049307954599803,0.003393792502464887,0.03425831695247022,,,,,,,
beta,40,post_event,theme_diffused,47,-0.15453386663761598,0.07257661567319301,-2.1292514841622023,-0.15020099550129176,0.0,-14.597412732807353,0.0,-0.17528318599672385,-0.1337845472785081,,,,,,,
beta,40,post_event_extended,theme_diffused,63,0.05711431682926375,0.06534202677298992,0.8740824190790603,0.04063246489406827,0.7936507936507936,6.937814118770799,2.7545221659153185e-09,0.040978966549053225,0.07324966710947428,,,,,,,
beta,40,pre_event,theme_diffused,150,0.030983528441726527,0.10342858375849105,0.2995644657967475,0.036532270667291776,0.58,3.6689004313572755,0.00033851931945538816,0.01443150777996157,0.04753554910349148,,,,,,,
beta,60,post_event,theme_diffused,47,-0.1313820049746751,0.05461391427219637,-2.4056507709713992,-0.1124672073096528,0.0,-16.49231077496839,0.0,-0.1469958709309972,-0.11576813901835298,,,,,,,
beta,60,post_event_extended,theme_diffused,43,0.07762917114187515,0.03920642700570083,1.9800113672839261,0.045842191912253735,0.9767441860465116,12.983802818383495,2.220446049250313e-16,0.0659104799720859,0.08934786231166439,,,,,,,
beta,60,pre_event,theme_diffused,150,0.026990876498181063,0.11898670329028253,0.22683943459071673,0.041426941709642146,0.6,2.778204341443481,0.006169729755983955,0.00794903816135507,0.04603271483500705,,,,,,,
liquidity,1,post_event,theme_diffused,47,-0.016904127996520562,0.13069989303307145,-0.12933543864678795,-0.0189115320545431,0.425531914893617,-0.886679094953739,0.3798640347233657,-0.05427062401716816,0.02046236802412704,,,,,,,
liquidity,1,post_event_extended,theme_diffused,102,-0.0013096034824555604,0.11184371766870194,-0.011709227033518366,0.005735041320794609,0.47058823529411764,-0.11825739624942147,0.9060985857954944,-0.02301499280287581,0.020395785837964687,,,,,,,
liquidity,1,pre_event,theme_diffused,150,-0.004636663248517534,0.10665658236910613,-0.043472827888591505,0.0024030317237068283,0.49333333333333335,-0.5324312300144168,0.5952204501145952,-0.021705271276728597,0.01243194477969353,,,,,,,
liquidity,2,post_event,theme_diffused,47,-0.01049828528879123,0.1376360493498881,-0.07627569476440924,-0.012077186262481176,0.48936170212765956,-0.522919817710408,0.6035398580353313,-0.049847796378512665,0.028851225800930205,,,,,,,
liquidity,2,post_event_extended,theme_diffused,101,0.00034425110878779676,0.11174938921531966,0.003080563672025901,0.0023766089689137696,0.45544554455445546,0.030959281746803752,0.9753637187173925,-0.021449929348701054,0.02213843156627665,,,,,,,
liquidity,2,pre_event,theme_diffused,150,0.009556239342641758,0.11168405517712243,0.08556493876844182,0.007427254258477887,0.5466666666666666,1.0479521992758447,0.29635754359148536,-0.008316931899825979,0.027429410585109497,,,,,,,
liquidity,3,post_event,theme_diffused,47,-0.0016922375716785156,0.12098071302193565,-0.013987664061557374,0.006494199559106641,0.5106382978723404,-0.09589459347248018,0.9240208452079692,-0.03628006489733209,0.03289558975397506,,,,,,,
liquidity,3,post_event_extended,theme_diffused,100,-0.0011615580649768267,0.11382555489936715,-0.010204721303610222,-0.00020112517580872237,0.49,-0.1020472130361022,0.9189256070972385,-0.023471366825252787,0.021148250695299135,,,,,,,
liquidity,3,pre_event,theme_diffused,150,0.01182358955802707,0.11708277173003093,0.10098487918692141,0.010220190654789813,0.5533333333333333,1.2368071287228122,0.21810455534201978,-0.006913556271382815,0.030560735387436956,,,,,,,
liquidity,5,post_event,theme_diffused,47,0.004241008390194377,0.13076132872373994,0.03243320048509429,0.007957526608213389,0.5319148936170213,0.2223508201113661,0.8250250919835029,-0.0331430518107874,0.04162506859117615,,,,,,,
liquidity,5,post_event_extended,theme_diffused,98,0.00923188641977834,0.1140998792315249,0.08091057135166224,0.011828219332740128,0.5204081632653061,0.8009737914141373,0.4251044135098223,-0.013358737114631326,0.031822509954188005,,,,,,,
liquidity,5,pre_event,theme_diffused,150,0.003917390833190461,0.11513130748492628,0.03402541774923689,0.0008595092983278615,0.5266666666666666,0.41672455885334225,0.677479613541832,-0.01450745567496902,0.022342237341349942,,,,,,,
liquidity,10,post_event,theme_diffused,47,0.0076415842815575055,0.1134231494971444,0.0673723513712683,0.01226272057136587,0.5319148936170213,0.46188157061827106,0.646343293880693,-0.02478557052309066,0.040068739086205674,,,,,,,
liquidity,10,post_event_extended,theme_diffused,93,0.014808368364799188,0.10296578933082141,0.143818334818189,0.013263413134108662,0.5053763440860215,1.386933794014168,0.16881316355851061,-0.006118659385387649,0.03573539611498602,,,,,,,
liquidity,10,pre_event,theme_diffused,150,0.00958059325058677,0.11799117579958676,0.08119754028775704,0.006628848257540242,0.5333333333333333,0.9944627103704238,0.32160989586307576,-0.009301927506934178,0.02846311400810772,,,,,,,
liquidity,20,post_event,theme_diffused,47,0.01728040424714437,0.10161192731253861,0.1700627544834692,0.015460194910773967,0.6170212765957447,1.1658915051314687,0.24966796010329095,-0.011769976663370752,0.046330785157659496,,,,,,,
liquidity,20,post_event_extended,theme_diffused,83,0.011872761442338951,0.1127313400725018,0.10531908371445889,0.010150023441162682,0.5421686746987951,0.9595025167969158,0.3401263240515209,-0.012380027914241446,0.03612555079891935,,,,,,,
liquidity,20,pre_event,theme_diffused,150,0.0018742740481537486,0.11579310632638165,0.01618640442092298,-0.00023097358962338,0.46,0.1982421580079556,0.8431258255587248,-0.01665648233230254,0.020405030428610034,,,,,,,
liquidity,40,post_event,theme_diffused,47,0.029850094130292784,0.08896619272209277,0.3355217663808173,0.021483077475536405,0.6595744680851063,2.300221341223335,0.02602177461070454,0.004415070358076888,0.05528511790250868,,,,,,,
